CardID,Responded
C0100297082,F
C0100297320,F
C0100297710,F
C0100298478,F
C0100298533,F
C0100299113,F
C0100299451,F
C0100299560,F
C0100299787,F
C0100299999,F
C0100300181,F
C0100300666,F
C0100300875,F
C0100301313,F
C0100301640,F
C0100301808,F
C0100302062,F
C0100302167,F
C0100302279,F
C0100302353,F
C0100302620,F
C0100302749,F
C0100302861,F
C0100303110,F
C0100303604,F
C0100303745,F
C0100303803,F
C0100303873,F
C0100304090,F
C0100304103,F
C0100304209,F
C0100304331,F
C0100304398,F
C0100304688,F
C0100305054,F
C0100305350,F
C0100305428,F
C0100305674,F
C0100305736,F
C0100305867,F
C0100306519,F
C0100306785,F
C0100306852,F
C0100307054,F
C0100307305,F
C0100307483,F
C0100307534,F
C0100307649,F
C0100308107,F
C0100308894,F
C0100309010,F
C0100309096,F
C0100309120,F
C0100309165,F
C0100309600,F
C0100309792,F
C0100310510,F
C0100310589,F
C0100311006,F
C0100311089,F
C0100311259,F
C0100311314,F
C0100311536,F
C0100311722,F
C0100312131,F
C0100312319,F
C0100312445,F
C0100312800,F
C0100313012,F
C0100313191,F
C0100313305,F
C0100313409,F
C0100313424,F
C0100313455,F
C0100313488,F
C0100313584,F
C0100313762,F
C0100314167,F
C0100314296,F
C0100314554,F
C0100315337,F
C0100315593,F
C0100316058,F
C0100316167,F
C0100316212,F
C0100316417,F
C0100316732,F
C0100316796,F
C0100317390,F
C0100317751,F
C0100317837,F
C0100317926,F
C0100317994,F
C0100318029,F
C0100318102,F
C0100319128,F
C0100319775,F
C0100319833,F
C0100319884,F
C0100319989,F
C0100320083,F
C0100320162,F
C0100320688,F
C0100320959,F
C0100321161,F
C0100321979,F
C0100322037,F
C0100322831,F
C0100323063,F
C0100323434,F
C0100323628,F
C0100323746,F
C0100323960,F
C0100324441,F
C0100324561,F
C0100324650,F
C0100325353,F
C0100325663,F
C0100325720,F
C0100325866,F
C0100325930,F
C0100326119,F
C0100326228,F
C0100326418,F
C0100326630,F
C0100326665,F
C0100326666,F
C0100326788,F
C0100326845,F
C0100327128,F
C0100327211,F
C0100327400,F
C0100327588,F
C0100327755,F
C0100327870,F
C0100328000,F
C0100328238,F
C0100328288,F
C0100328897,F
C0100329132,F
C0100329493,F
C0100329734,F
C0100329918,F
C0100330020,F
C0100330075,F
C0100330184,F
C0100330240,F
C0100330575,F
C0100330592,F
C0100330622,F
C0100330887,F
C0100330979,F
C0100331415,F
C0100331704,F
C0100331847,F
C0100332265,F
C0100332443,F
C0100332638,F
C0100332745,F
C0100332880,F
C0100332934,F
C0100333086,F
C0100333275,F
C0100333533,F
C0100333612,F
C0100333743,F
C0100333862,F
C0100334466,F
C0100334590,F
C0100335122,F
C0100335428,F
C0100335893,F
C0100336175,F
C0100336796,F
C0100336876,F
C0100336929,F
C0100336972,F
C0100337082,F
C0100337340,F
C0100337358,F
C0100337440,F
C0100337447,F
C0100337485,F
C0100337759,F
C0100337827,F
C0100337999,F
C0100338074,F
C0100338252,F
C0100338386,F
C0100338759,F
C0100338764,F
C0100339004,F
C0100339316,F
C0100339492,F
C0100339869,F
C0100339917,F
C0100340056,F
C0100340113,F
C0100340129,F
C0100340453,F
C0100340748,F
C0100340793,F
C0100341167,F
C0100341538,F
C0100341601,F
C0100342224,F
C0100342725,F
C0100342911,F
C0100343194,F
C0100343338,F
C0100343879,F
C0100343958,F
C0100344245,F
C0100344488,F
C0100344759,F
C0100344843,F
C0100345844,F
C0100345933,F
C0100346003,F
C0100346123,F
C0100346407,F
C0100346516,F
C0100346590,F
C0100346601,F
C0100347001,F
C0100347335,F
C0100347405,F
C0100347431,F
C0100348209,F
C0100348227,F
C0100348636,F
C0100348857,F
C0100349235,F
C0100349281,F
C0100349793,F
C0100349846,F
C0100350314,F
C0100350419,F
C0100350451,F
C0100350534,F
C0100350752,F
C0100351192,F
C0100351378,F
C0100351904,F
C0100351982,F
C0100352256,F
C0100352587,F
C0100352596,F
C0100352837,F
C0100352920,F
C0100353321,F
C0100353712,F
C0100353878,F
C0100353909,F
C0100354121,F
C0100354308,F
C0100354804,F
C0100355756,F
C0100356006,F
C0100356129,F
C0100356461,F
C0100356552,F
C0100356578,F
C0100356766,F
C0100356928,F
C0100357007,F
C0100357610,F
C0100358116,F
C0100358203,F
C0100359373,F
C0100359450,F
C0100359596,F
C0100359982,F
C0100360069,F
C0100360098,F
C0100361001,F
C0100361878,F
C0100362413,F
C0100362495,F
C0100362711,F
C0100363060,F
C0100363196,F
C0100363876,F
C0100364104,F
C0100364543,F
C0100364618,F
C0100364764,F
C0100365003,F
C0100365112,F
C0100365309,F
C0100365352,F
C0100365943,F
C0100366257,F
C0100366902,F
C0100367224,F
C0100367330,F
C0100367380,F
C0100367691,F
C0100368204,F
C0100368226,F
C0100368306,F
C0100368717,F
C0100368728,F
C0100368812,F
C0100369323,F
C0100369515,F
C0100369731,F
C0100370485,F
C0100370965,F
C0100371838,F
C0100372642,F
C0100374485,F
C0100374711,F
C0100374818,F
C0100374830,F
C0100375127,F
C0100375146,F
C0100375254,F
C0100375369,F
C0100375389,F
C0100375503,F
C0100375553,F
C0100375669,F
C0100375980,F
C0100376222,F
C0100376307,F
C0100376388,F
C0100376480,F
C0100376620,F
C0100377068,F
C0100377379,F
C0100377482,F
C0100377738,F
C0100378241,F
C0100378426,F
C0100378587,F
C0100378785,F
C0100378913,F
C0100379393,F
C0100379421,F
C0100380096,F
C0100380105,F
C0100380633,F
C0100380790,F
C0100380797,F
C0100381066,F
C0100381145,F
C0100381379,F
C0100381746,F
C0100381800,F
C0100381830,F
C0100381849,F
C0100382440,F
C0100382654,F
C0100383013,F
C0100383863,F
C0100383977,F
C0100384342,F
C0100384878,F
C0100384905,F
C0100384994,F
C0100385060,F
C0100385340,F
C0100385619,F
C0100385898,F
C0100386063,F
C0100386302,F
C0100386380,F
C0100386643,F
C0100386870,F
C0100386877,F
C0100387290,F
C0100387350,F
C0100387957,F
C0100388243,F
C0100388331,F
C0100388387,F
C0100388511,F
C0100388588,F
C0100388607,F
C0100388839,F
C0100388920,F
C0100389091,F
C0100389161,F
C0100389562,F
C0100389630,F
C0100389666,F
C0100389788,F
C0100390254,F
C0100390926,F
C0100391191,F
C0100391560,F
C0100391655,F
C0100391873,F
C0100393260,F
C0100393481,F
C0100393811,F
C0100393929,F
C0100394206,F
C0100394374,F
C0100394401,F
C0100394440,F
C0100394622,F
C0100394918,F
C0100394957,F
C0100395306,F
C0100395433,F
C0100395562,F
C0100395742,F
C0100396351,F
C0100396552,F
C0100396722,F
C0100396801,F
C0100396875,F
C0100397243,F
C0100397342,F
C0100397551,F
C0100397810,F
C0100397945,F
C0100398019,F
C0100398037,F
C0100398319,F
C0100398929,F
C0100399815,F
C0100399884,F
C0100400478,F
C0100400741,F
C0100400798,F
C0100400957,F
C0100401235,F
C0100401435,F
C0100401511,F
C0100401671,F
C0100401835,F
C0100401912,F
C0100402001,F
C0100402011,F
C0100402262,F
C0100402498,F
C0100402767,F
C0100402884,F
C0100402999,F
C0100403082,F
C0100403230,F
C0100403341,F
C0100403783,F
C0100403896,F
C0100403976,F
C0100404062,F
C0100404268,F
C0100404334,F
C0100404388,F
C0100404429,F
C0100404558,F
C0100404663,F
C0100404962,F
C0100405345,F
C0100405448,F
C0100405712,F
C0100405879,F
C0100406004,F
C0100406054,F
C0100407502,F
C0100407602,F
C0100407711,F
C0100408247,F
C0100408310,F
C0100408323,F
C0100408390,F
C0100409007,F
C0100409315,F
C0100409453,F
C0100409544,F
C0100409729,F
C0100409967,F
C0100410264,F
C0100410466,F
C0100410524,F
C0100410783,F
C0100410861,F
C0100411557,F
C0100411882,F
C0100412130,F
C0100412335,F
C0100412530,F
C0100412620,F
C0100412843,F
C0100412891,F
C0100413026,F
C0100413093,F
C0100413982,F
C0100414015,F
C0100414336,F
C0100414408,F
C0100414652,F
C0100414742,F
C0100415043,F
C0100415440,F
C0100415521,F
C0100415603,F
C0100416024,F
C0100416335,F
C0100416657,F
C0100417092,F
C0100417172,F
C0100417181,F
C0100417363,F
C0100417428,F
C0100417571,F
C0100417860,F
C0100417905,F
C0100417970,F
C0100418244,F
C0100418318,F
C0100418610,F
C0100418923,F
C0100418959,F
C0100418973,F
C0100419808,F
C0100419883,F
C0100419915,F
C0100419928,F
C0100420052,F
C0100420141,F
C0100420312,F
C0100420811,F
C0100421216,F
C0100421423,F
C0100421977,F
C0100422235,F
C0100422260,F
C0100422657,F
C0100422877,F
C0100423024,F
C0100423183,F
C0100423588,F
C0100423992,F
C0100424184,F
C0100424516,F
C0100425027,F
C0100425380,F
C0100425394,F
C0100425468,F
C0100425713,F
C0100426545,F
C0100426864,F
C0100427020,F
C0100427573,F
C0100427788,F
C0100427891,F
C0100427981,F
C0100428626,F
C0100428807,F
C0100428888,F
C0100429018,F
C0100429217,F
C0100429292,F
C0100429375,F
C0100429770,F
C0100429994,F
C0100430855,F
C0100431017,F
C0100431127,F
C0100431412,F
C0100431463,F
C0100431897,F
C0100432141,F
C0100432719,F
C0100432810,F
C0100432830,F
C0100432844,F
C0100432921,F
C0100433255,F
C0100433409,F
C0100433523,F
C0100433990,F
C0100434297,F
C0100434666,F
C0100434730,F
C0100434775,F
C0100434873,F
C0100434960,F
C0100435117,F
C0100435170,F
C0100435434,F
C0100435544,F
C0100436413,F
C0100436533,F
C0100436869,F
C0100437237,F
C0100437366,F
C0100437578,F
C0100438024,F
C0100438260,F
C0100438728,F
C0100438822,F
C0100438872,F
C0100438877,F
C0100438928,F
C0100439131,F
C0100439338,F
C0100439450,F
C0100440570,F
C0100440727,F
C0100440960,F
C0100441700,F
C0100441813,F
C0100441877,F
C0100441936,F
C0100442175,F
C0100442670,F
C0100442784,F
C0100443055,F
C0100443374,F
C0100443586,F
C0100443615,F
C0100443765,F
C0100444028,F
C0100444174,F
C0100444249,F
C0100444345,F
C0100444363,F
C0100444456,F
C0100444469,F
C0100444516,F
C0100444959,F
C0100445027,F
C0100445080,F
C0100445610,F
C0100446349,F
C0100446384,F
C0100446473,F
C0100446825,F
C0100446961,F
C0100447109,F
C0100447150,F
C0100447304,F
C0100447676,F
C0100447872,F
C0100447957,F
C0100448091,F
C0100448205,F
C0100448794,F
C0100448864,F
C0100449062,F
C0100449117,F
C0100449323,F
C0100449395,F
C0100449817,F
C0100450373,F
C0100450468,F
C0100451071,F
C0100451159,F
C0100451232,F
C0100451879,F
C0100452294,F
C0100452357,F
C0100452508,F
C0100453518,F
C0100453707,F
C0100454541,F
C0100454777,F
C0100454872,F
C0100455182,F
C0100455693,F
C0100455967,F
C0100456220,F
C0100456371,F
C0100457157,F
C0100457514,F
C0100457589,F
C0100457845,F
C0100457898,F
C0100458015,F
C0100458220,F
C0100458709,F
C0100458920,F
C0100458945,F
C0100459076,F
C0100459235,F
C0100459458,F
C0100459638,F
C0100459857,F
C0100459895,F
C0100459946,F
C0100460167,F
C0100460942,F
C0100461325,F
C0100461422,F
C0100461721,F
C0100462065,F
C0100462199,F
C0100462314,F
C0100462395,F
C0100462725,F
C0100462844,F
C0100462963,F
C0100463227,F
C0100463334,F
C0100463581,F
C0100463688,F
C0100463882,F
C0100464445,F
C0100464896,F
C0100465260,F
C0100465298,F
C0100465341,F
C0100465661,F
C0100465792,F
C0100466059,F
C0100466151,F
C0100466372,F
C0100466478,F
C0100466558,F
C0100466884,F
C0100467376,F
C0100467445,F
C0100467450,F
C0100467475,F
C0100467649,F
C0100468195,F
C0100468438,F
C0100468632,F
C0100468694,F
C0100469033,F
C0100469064,F
C0100469229,F
C0100469345,F
C0100469676,F
C0100469871,F
C0100469915,F
C0100470136,F
C0100470519,F
C0100470552,F
C0100470678,F
C0100470852,F
C0100470892,F
C0100471012,F
C0100471199,F
C0100471656,F
C0100471776,F
C0100472013,F
C0100472106,F
C0100472464,F
C0100472525,F
C0100472707,F
C0100472909,F
C0100473533,F
C0100473729,F
C0100473847,F
C0100474170,F
C0100474391,F
C0100474462,F
C0100474747,F
C0100474932,F
C0100474981,F
C0100475011,F
C0100475125,F
C0100475258,F
C0100475292,F
C0100475591,F
C0100476025,F
C0100476079,F
C0100476171,F
C0100476517,F
C0100476672,F
C0100476722,F
C0100476939,F
C0100477045,F
C0100477049,F
C0100477145,F
C0100477281,F
C0100477426,F
C0100477555,F
C0100477724,F
C0100477770,F
C0100477785,F
C0100478638,F
C0100478905,F
C0100478951,F
C0100479378,F
C0100479430,F
C0100479538,F
C0100480180,F
C0100480222,F
C0100480374,F
C0100480446,F
C0100480548,F
C0100480742,F
C0100481266,F
C0100481958,F
C0100481982,F
C0100482265,F
C0100483135,F
C0100483255,F
C0100483611,F
C0100483656,F
C0100483719,F
C0100483730,F
C0100483879,F
C0100483947,F
C0100484180,F
C0100484825,F
C0100485338,F
C0100485728,F
C0100486150,F
C0100486223,F
C0100486626,F
C0100486658,F
C0100487025,F
C0100487563,F
C0100487821,F
C0100487911,F
C0100488054,F
C0100488121,F
C0100488486,F
C0100488627,F
C0100489350,F
C0100489393,F
C0100489585,F
C0100489650,F
C0100489869,F
C0100490314,F
C0100490657,F
C0100491021,F
C0100491031,F
C0100491428,F
C0100491529,F
C0100491705,F
C0100491832,F
C0100491842,F
C0100491986,F
C0100492065,F
C0100492331,F
C0100492455,F
C0100493101,F
C0100493277,F
C0100493306,F
C0100493385,F
C0100493512,F
C0100493713,F
C0100494043,F
C0100494389,F
C0100494666,F
C0100494743,F
C0100494771,F
C0100494834,F
C0100494909,F
C0100495007,F
C0100495060,F
C0100495142,F
C0100495563,F
C0100496001,F
C0100496131,F
C0100496139,F
C0100496219,F
C0100496622,F
C0100496831,F
C0100497055,F
C0100497375,F
C0100497403,F
C0100497477,F
C0100498151,F
C0100498213,F
C0100498335,F
C0100499097,F
C0100499606,F
C0100500539,F
C0100500686,F
C0100500690,F
C0100500700,F
C0100500778,F
C0100500838,F
C0100501077,F
C0100501365,F
C0100501404,F
C0100501527,F
C0100501667,F
C0100502107,F
C0100502254,F
C0100502781,F
C0100503314,F
C0100503330,F
C0100503923,F
C0100504153,F
C0100504172,F
C0100504399,F
C0100504795,F
C0100504881,F
C0100505036,F
C0100505145,F
C0100505256,F
C0100505348,F
C0100505873,F
C0100506377,F
C0100506445,F
C0100506773,F
C0100506840,F
C0100507395,F
C0100507837,F
C0100507861,F
C0100508268,F
C0100508465,F
C0100508726,F
C0100508811,F
C0100508844,F
C0100509090,F
C0100509099,F
C0100509423,F
C0100509493,F
C0100510268,F
C0100510543,F
C0100510997,F
C0100511058,F
C0100511359,F
C0100511392,F
C0100511527,F
C0100511707,F
C0100511999,F
C0100512911,F
C0100513119,F
C0100513485,F
C0100513896,F
C0100514009,F
C0100514309,F
C0100514332,F
C0100514563,F
C0100514680,F
C0100515318,F
C0100515330,F
C0100515728,F
C0100515751,F
C0100516291,F
C0100516697,F
C0100516758,F
C0100516877,F
C0100516962,F
C0100518398,F
C0100518436,F
C0100518837,F
C0100519818,F
C0100520258,F
C0100520382,F
C0100520387,F
C0100520454,F
C0100520978,F
C0100521076,F
C0100521534,F
C0100521664,F
C0100521791,F
C0100521800,F
C0100521970,F
C0100522136,F
C0100522396,F
C0100522576,F
C0100522821,F
C0100522964,F
C0100522995,F
C0100523275,F
C0100523345,F
C0100523397,F
C0100523456,F
C0100523738,F
C0100523856,F
C0100523960,F
C0100524903,F
C0100524967,F
C0100525228,F
C0100525392,F
C0100525596,F
C0100526308,F
C0100526584,F
C0100526606,F
C0100526620,F
C0100527103,F
C0100527112,F
C0100527197,F
C0100527521,F
C0100527539,F
C0100527550,F
C0100527737,F
C0100528662,F
C0100528751,F
C0100528779,F
C0100528894,F
C0100528968,F
C0100529005,F
C0100529376,F
C0100529398,F
C0100529409,F
C0100529629,F
C0100530042,F
C0100530069,F
C0100530148,F
C0100530992,F
C0100531090,F
C0100531148,F
C0100531891,F
C0100532032,F
C0100532289,F
C0100532566,F
C0100532700,F
C0100533340,F
C0100533517,F
C0100533643,F
C0100533930,F
C0100534299,F
C0100534329,F
C0100534387,F
C0100534580,F
C0100534665,F
C0100534906,F
C0100535205,F
C0100535327,F
C0100535721,F
C0100536021,F
C0100536099,F
C0100536274,F
C0100536751,F
C0100537023,F
C0100537195,F
C0100537234,F
C0100537357,F
C0100537449,F
C0100537563,F
C0100537773,F
C0100538200,F
C0100538963,F
C0100539182,F
C0100539499,F
C0100539559,F
C0100540556,F
C0100540719,F
C0100540818,F
C0100540864,F
C0100540880,F
C0100541008,F
C0100541183,F
C0100541748,F
C0100541823,F
C0100542145,F
C0100542387,F
C0100542502,F
C0100542579,F
C0100542773,F
C0100542931,F
C0100543446,F
C0100543679,F
C0100544586,F
C0100544839,F
C0100544968,F
C0100545271,F
C0100545652,F
C0100545692,F
C0100546618,F
C0100546705,F
C0100546834,F
C0100546847,F
C0100547720,F
C0100547937,F
C0100547994,F
C0100548486,F
C0100548628,F
C0100548960,F
C0100549156,F
C0100549459,F
C0100549639,F
C0100549830,F
C0100550474,F
C0100550772,F
C0100550832,F
C0100551092,F
C0100551115,F
C0100551164,F
C0100551214,F
C0100551460,F
C0100551550,F
C0100551658,F
C0100551658,F
C0100551658,F
C0100551691,F
C0100551778,F
C0100551813,F
C0100551843,F
C0100552140,F
C0100552176,F
C0100552835,F
C0100553758,T
C0100554002,F
C0100554060,F
C0100554114,F
C0100554149,F
C0100554252,T
C0100554270,F
C0100554346,F
C0100554607,F
C0100554615,F
C0100554826,F
C0100555033,F
C0100555324,F
C0100555473,F
C0100555800,F
C0100556207,F
C0100556342,F
C0100556549,F
C0100556697,F
C0100556793,F
C0100557104,F
C0100557427,F
C0100557632,F
C0100557685,F
C0100557733,F
C0100557809,F
C0100557875,F
C0100557938,F
C0100557938,F
C0100558021,F
C0100558188,F
C0100558391,F
C0100558478,F
C0100558512,F
C0100558594,F
C0100558757,F
C0100558959,F
C0100559072,F
C0100559289,F
C0100559314,F
C0100559398,F
C0100559437,F
C0100559670,F
C0100559749,T
C0100559872,F
C0100559928,F
C0100559989,F
C0100559989,F
C0100560320,F
C0100560451,F
C0100560513,F
C0100560536,F
C0100560710,F
C0100560710,F
C0100560820,F
C0100560857,F
C0100561018,F
C0100561215,F
C0100561950,F
C0100562506,F
C0100563425,F
C0100563532,F
C0100563875,F
C0100564050,F
C0100564371,F
C0100564442,F
C0100564450,F
C0100564530,F
C0100564530,F
C0100564616,F
C0100564863,F
C0100565132,F
C0100565406,F
C0100565898,F
C0100566176,F
C0100566252,F
C0100566264,F
C0100566264,F
C0100566264,F
C0100566465,F
C0100566597,F
C0100566784,F
C0100566934,F
C0100567147,F
C0100567147,F
C0100567147,F
C0100567716,F
C0100567910,F
C0100568059,F
C0100568148,F
C0100568237,F
C0100568408,F
C0100568814,F
C0100568977,F
C0100569225,F
C0100569259,F
C0100569375,F
C0100569691,F
C0100569715,F
C0100569941,F
C0100570228,F
C0100570542,F
C0100570707,F
C0100570776,F
C0100570862,F
C0100570992,F
C0100571135,F
C0100571250,F
C0100571396,F
C0100571436,F
C0100571853,F
C0100571998,F
C0100572095,F
C0100572432,F
C0100572493,F
C0100572564,F
C0100572865,F
C0100572865,F
C0100573159,F
C0100573430,F
C0100573537,F
C0100573847,F
C0100573899,F
C0100574316,T
C0100574556,F
C0100574635,F
C0100574749,F
C0100575140,F
C0100575421,F
C0100575495,F
C0100575553,F
C0100575557,F
C0100575731,F
C0100575815,F
C0100575850,F
C0100575982,F
C0100576074,F
C0100576580,F
C0100576724,F
C0100576974,F
C0100577044,F
C0100577463,F
C0100577470,F
C0100577916,F
C0100578088,F
C0100578336,F
C0100578631,F
C0100578714,F
C0100578738,F
C0100578738,F
C0100578868,F
C0100578868,F
C0100578991,F
C0100579261,F
C0100579357,F
C0100579431,F
C0100579870,F
C0100579905,F
C0100579905,F
C0100579905,T
C0100580024,F
C0100580081,F
C0100580081,F
C0100580155,F
C0100580155,F
C0100580240,F
C0100580273,F
C0100580423,T
C0100580465,T
C0100580850,F
C0100581139,F
C0100581189,F
C0100581414,F
C0100581484,F
C0100581526,F
C0100581630,F
C0100581772,F
C0100581791,F
C0100581925,F
C0100581982,F
C0100583275,F
C0100583457,F
C0100583550,F
C0100583940,F
C0100584096,F
C0100584256,T
C0100584366,F
C0100584440,F
C0100584538,F
C0100584813,F
C0100584890,F
C0100584890,F
C0100584890,F
C0100585402,F
C0100586224,F
C0100586281,F
C0100586281,F
C0100586373,F
C0100586531,F
C0100586794,F
C0100587137,F
C0100587153,F
C0100587506,F
C0100587643,F
C0100587771,F
C0100587838,F
C0100587838,F
C0100588589,F
C0100588714,F
C0100588776,F
C0100588918,F
C0100589124,F
C0100589204,F
C0100589261,F
C0100589443,F
C0100589710,F
C0100589883,F
C0100590267,F
C0100590471,F
C0100590664,F
C0100590859,F
C0100590891,F
C0100591042,F
C0100591314,F
C0100591654,F
C0100591654,F
C0100592088,F
C0100592375,F
C0100592603,F
C0100592772,F
C0100592915,F
C0100593168,F
C0100593212,F
C0100593212,F
C0100593297,F
C0100593362,F
C0100593362,F
C0100593362,F
C0100593362,F
C0100593443,F
C0100593743,F
C0100593770,F
C0100593789,F
C0100593793,T
C0100593836,F
C0100594197,F
C0100594235,F
C0100594492,T
C0100594543,F
C0100594789,F
C0100594950,F
C0100595000,F
C0100595047,F
C0100595258,F
C0100595258,F
C0100595602,F
C0100596018,F
C0100596030,F
C0100596944,F
C0100597160,F
C0100597461,F
C0100597790,F
C0100597873,F
C0100598039,F
C0100598078,F
C0100598148,T
C0100598175,F
C0100598256,F
C0100598741,F
C0100598877,F
C0100599046,F
C0100599373,F
C0100599446,F
C0100599643,F
C0100599744,F
C0100599967,F
C0100600051,F
C0100600726,F
C0100600779,F
C0100600859,F
C0100600859,F
C0100601213,F
C0100601509,F
C0100601509,F
C0100601566,F
C0100601769,F
C0100601966,F
C0100602172,F
C0100602210,F
C0100602558,F
C0100602718,F
C0100602905,T
C0100602992,F
C0100603319,F
C0100604318,F
C0100604349,F
C0100604406,F
C0100604561,F
C0100604883,F
C0100604966,F
C0100604966,F
C0100605043,F
C0100605043,F
C0100605143,F
C0100605143,F
C0100605187,F
C0100605191,F
C0100605252,F
C0100605299,T
C0100605464,F
C0100605619,F
C0100605821,F
C0100606090,F
C0100606101,F
C0100606285,F
C0100606307,F
C0100606607,F
C0100606698,F
C0100606698,F
C0100606879,F
C0100607523,F
C0100607673,F
C0100608276,F
C0100608549,F
C0100608710,F
C0100608848,F
C0100608998,F
C0100609084,F
C0100609730,F
C0100609835,F
C0100609878,F
C0100610046,F
C0100610234,F
C0100610357,F
C0100610422,F
C0100610422,F
C0100610626,F
C0100610626,T
C0100610718,F
C0100611564,F
C0100611564,F
C0100611564,F
C0100611650,F
C0100611743,F
C0100611940,F
C0100612160,F
C0100612286,F
C0100612808,F
C0100613165,F
C0100613268,F
C0100613744,F
C0100613744,F
C0100613744,F
C0100614020,T
C0100614267,F
C0100614783,F
C0100615428,F
C0100615478,F
C0100615478,T
C0100615478,F
C0100615526,F
C0100616055,F
C0100616077,F
C0100616364,F
C0100616418,F
C0100616449,F
C0100616608,F
C0100616799,F
C0100616941,F
C0100617048,F
C0100617381,F
C0100617953,F
C0100618029,F
C0100618118,F
C0100618272,F
C0100618327,F
C0100618507,F
C0100618626,F
C0100618843,F
